label,text
0,TOPIC: We should subsidize condoms [SEP] A 2006 study reports that proper condom use decreases the risk of transmission of human papillomavirus to women by approximately 70%. [SEP] The United States government only recommends condom use to prevent hepatitis C transmission in those with multiple partners.
1,TOPIC: We should legalize prostitution [SEP] The PRC rejects the argument that prostitution is an unremarkable transaction between consenting individuals and that prohibition laws constitute a violation of civil liberties. [SEP] Opinion polls have shown that up to 70% of the population supports banning the purchase of sexual services.
0,"TOPIC: We should prohibit hydraulic fracturing [SEP] A 2011 Cornell University study found that natural gas extracted by hydraulic fracturing may contribute as much to global warming as coal, or more so. [SEP] The Bârlad City Hall, led by Constantin Constantinescu, started a campaign to collect signatures against the exploitation of shale gas through hydraulic fracture process."
1,"TOPIC: We should introduce school vouchers [SEP] Education: Supports No Child Left Behind Act; advocates more standardized testing; supports school voucher programs; supports English-only education. [SEP] In Zelman, the Court approved a school voucher program that aided church schools along with other private schools."
1,"TOPIC: We should increase gun control [SEP] Senator Shelby has supported several gun control measures put forth by Democrats including the 1991 Crime Bill S.1241 sponsored by then Senator Joseph Biden that instituted a national waiting period for handgun purchases as well as a federal ban on semi-automatic firearms. [SEP] Regarding the Second Amendment, Coburn believes that it recognizes the right of individual, law-abiding citizens to own and use firearms, and he opposes any and all efforts to mandate gun control on law-abiding citizens."
1,"TOPIC: We should legalize prostitution [SEP] On September 2, 2009, Cicilline submitted an ordinance to the City Council to ban indoor prostitution in the city, imposing a $500 fine and a potential 30-day prison sentence on violators. [SEP] Although all forms of sexual activity outside of marriage were regarded as sinful by the Roman Catholic Church, prostitution was tolerated because it was held to prevent the greater evils of rape, sodomy, and masturbation (McCall, 1979)."
1,"TOPIC: We should abolish the monarchy [SEP] Pierre Skilling has asserted that Hergé saw monarchy as the legitimate form of government, noting that democratic values seem underrepresented in [such] a classic Franco-Belgian strip. [SEP] Ayatollah Khomeini, leader of the Islamic revolution and founder of the Islamic Republic of Iran and its first supreme leader declared that, The concept of monarchy totally contradicts Islam."
0,"TOPIC: We should legalize cannabis [SEP] In 1997, the Connecticut Law Revision Commission examined states that had decriminalized cannabis and found decriminalizing small amounts of cannabis has no effect on subsequent use of alcohol or harder illicit drugs. [SEP] Psychopharmacologist David Nutt argues, though he is against full declassification, that the harm caused by cannabis is far less than that caused by alcohol or tobacco, which, if they were invented today would be illegal. ."
0,TOPIC: We should adopt vegetarianism [SEP] The author of the influential 2006 Stern Review on climate change has stated people will need to turn vegetarian if the world is to conquer climate change. [SEP] Organizations including People for the Ethical Treatment of Animals (PETA) criticized Gore for not advocating vegetarianism as a way for individuals to reduce their carbon footprint.
1,"TOPIC: We should further exploit geothermal energy [SEP] The HVAC system has been converted to using geo-thermal energy to help reduce dependence on foreign oil as well as save money. [SEP] Recognizing geothermal energy as an alternative and renewable energy resource, since the 1970s, China has conducted extensive explorations aiming at identifying high temperature resources for electric generation."
0,"TOPIC: We should abolish the monarchy [SEP] In a referendum held on 28 September 1919, 80.34 per cent voted in favour of keeping the monarchy. [SEP] The Congress voted on the question on 22 November 1830, supporting monarchy by 174 votes to 13."
1,"TOPIC: We should subsidize condoms [SEP] In 2009, Cardinal Maradiaga agreed with the Pope that condoms cannot be of any real benefit in the fight against AIDS. [SEP] Early 20th century experiments by the American military concluded that providing condoms to soldiers significantly lowered rates of sexually transmitted diseases."
1,"TOPIC: We should prohibit hydraulic fracturing [SEP] Advances in the technology of 3-D seismic imaging, drilling and completion technology, including hydraulic fracturing techniques has enabled Chief to produce gas from the low permeability Barnett Shale and Marcellus Shale that otherwise would not be economically feasible. [SEP] Congressional Study A 2011 study by Congressional Democrats found that, in the process of hydraulic fracturing, oil and gas companies injected hundreds of millions of gallons of hazardous or carcinogenic chemicals into wells in more than 13 states from 2005 to 2009, according to the New York Times."
